,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
19106,25,0,37,879,216,282,216,282,11,1,0,11,11,17,0.0,0,0,0,1,0,0,879,12,10,19106
19107,0,0,439,879,45,405,45,405,5,1,0,11,33,9,0.0,0,0,0,0,0,0,879,12,10,19107
19108,1,1,204,879,208,152,208,152,9,1,0,11,53,6,1.0,0,4,1,2,0,0,879,12,10,19108
19109,0,0,318,879,3,302,3,302,3,2,0,11,25,9,0.0,0,4,0,0,0,0,879,12,10,19109
19110,18,0,286,879,151,146,151,146,1,2,0,11,55,7,0.0,0,0,0,1,0,0,879,12,10,19110
19111,0,0,207,879,121,341,121,341,2,2,0,11,4,8,1.0,1,3,3,3,0,0,879,12,10,19111
19112,32,0,186,879,350,77,350,77,11,2,0,11,37,1,0.0,0,0,0,1,0,0,879,12,10,19112
19113,0,0,431,879,135,129,135,129,5,2,0,11,24,8,0.0,1,2,3,3,0,0,879,12,10,19113
19114,18,0,59,879,43,79,43,79,8,2,0,11,7,13,0.0,0,0,0,1,0,0,879,12,10,19114
19115,0,0,321,879,267,28,267,28,6,2,0,11,38,15,1.0,1,3,3,3,0,0,879,12,10,19115
19116,0,0,115,879,208,219,208,219,6,2,0,11,29,23,1.0,1,0,4,3,0,0,879,12,10,19116
19117,0,0,441,879,382,280,382,280,9,2,0,11,35,28,0.0,1,4,3,3,0,0,879,12,10,19117
19118,32,0,346,879,355,308,355,308,11,3,0,11,48,0,1.0,0,3,0,0,0,0,879,12,10,19118
19119,0,0,404,879,194,457,194,457,8,3,0,11,6,22,0.0,1,2,3,3,0,0,879,12,10,19119
19120,8,0,304,879,247,37,247,37,6,3,0,11,52,5,1.0,0,1,0,1,0,0,879,12,10,19120
19121,0,0,307,880,45,138,45,138,1,0,0,11,9,24,0.0,0,4,2,2,0,0,880,1,1,19121
19122,0,0,33,880,354,245,354,245,10,0,0,11,29,15,0.0,1,2,3,3,0,0,880,1,1,19122
19123,0,0,123,880,15,202,15,202,5,0,0,11,56,13,,0,4,2,1,0,0,880,1,1,19123
19124,0,0,292,880,363,41,363,41,8,0,0,11,51,17,0.0,0,0,2,1,0,0,880,1,1,19124
19125,0,0,85,880,229,257,229,257,6,0,0,11,52,11,0.0,0,4,2,2,0,0,880,1,1,19125
19126,2,2,129,880,357,152,357,152,2,1,0,11,5,6,0.0,0,4,1,2,0,0,880,1,1,19126
19127,0,0,36,880,267,86,267,86,11,1,0,11,12,15,1.0,1,4,3,3,0,0,880,1,1,19127
19128,0,0,267,880,283,308,283,308,5,1,0,11,8,8,0.0,1,3,3,3,0,0,880,1,1,19128
19129,0,0,20,880,13,63,13,63,0,2,0,11,17,8,0.0,1,2,3,3,0,0,880,1,1,19129
19130,0,0,44,880,13,308,13,308,4,2,0,11,15,25,0.0,0,3,0,0,0,0,880,1,1,19130
19131,0,0,321,880,228,229,228,229,11,2,0,11,24,17,0.0,0,1,2,1,0,0,880,1,1,19131
19132,8,0,212,880,49,288,49,288,5,2,0,11,13,13,0.0,0,1,0,1,0,0,880,1,1,19132
19133,18,0,100,880,182,87,182,87,5,2,0,11,23,7,,0,1,0,1,0,0,880,1,1,19133
19134,0,0,495,880,192,128,192,128,1,3,0,11,23,12,0.0,0,2,0,0,0,0,880,1,1,19134
19135,0,0,463,880,26,407,26,407,2,3,0,11,18,13,0.0,0,1,0,1,0,0,880,1,1,19135
19136,33,2,415,880,366,4,366,4,10,3,0,11,27,11,0.0,0,4,2,2,0,0,880,1,1,19136
19137,8,0,515,880,229,264,229,264,11,3,0,11,18,27,0.0,0,0,0,1,0,0,880,1,1,19137
19138,0,0,531,880,372,94,372,94,5,3,0,11,44,20,0.0,1,2,3,3,0,0,880,1,1,19138
19139,2,2,571,880,5,4,5,4,9,3,0,11,28,6,1.0,0,4,1,2,0,0,880,1,1,19139
19140,0,0,587,880,72,407,72,407,9,3,0,11,15,8,,1,2,3,3,0,0,880,1,1,19140
19141,0,0,213,881,365,272,365,272,0,0,0,11,2,34,0.0,0,4,2,2,0,0,881,4,4,19141
19142,0,0,246,881,244,305,244,305,2,0,0,11,5,8,1.0,1,3,3,3,0,0,881,4,4,19142
19143,8,0,238,881,23,252,23,252,10,0,0,11,47,5,1.0,0,0,0,1,0,0,881,4,4,19143
19144,0,0,51,881,272,43,272,43,11,0,0,11,2,8,0.0,1,2,3,3,0,0,881,4,4,19144
19145,3,0,84,881,365,101,365,101,8,0,0,11,50,14,,0,4,2,2,0,0,881,4,4,19145
19146,0,0,337,881,140,333,140,333,1,1,0,11,46,25,1.0,0,0,0,0,0,0,881,4,4,19146
19147,0,0,466,881,216,45,216,45,10,1,0,11,3,2,0.0,0,0,0,0,0,0,881,4,4,19147
19148,0,0,226,881,340,350,340,350,11,1,0,11,47,22,0.0,1,0,4,3,0,0,881,4,4,19148
19149,0,0,459,881,261,407,261,407,5,1,0,11,42,2,,0,2,0,0,0,0,881,4,4,19149
19150,8,0,396,881,43,113,43,113,8,1,0,11,40,14,0.0,0,4,2,2,0,0,881,4,4,19150
19151,0,0,54,881,203,67,203,67,11,1,0,11,20,1,0.0,0,0,0,1,0,0,881,4,4,19151
19152,34,0,55,881,156,364,156,364,8,1,0,11,42,13,0.0,0,1,0,1,0,0,881,4,4,19152
19153,2,2,501,881,208,412,208,412,9,1,0,11,10,6,0.0,0,4,1,2,0,0,881,4,4,19153
19154,18,0,58,881,6,275,6,275,4,2,0,11,52,27,0.0,0,4,2,1,0,0,881,4,4,19154
19155,0,0,365,881,400,381,400,381,4,2,0,11,17,45,0.0,1,4,3,3,0,0,881,4,4,19155
19156,32,0,9,881,56,183,56,183,10,2,0,11,33,14,0.0,0,4,2,2,0,0,881,4,4,19156
19157,0,0,10,881,186,441,186,441,11,2,0,11,54,3,0.0,0,3,0,0,0,0,881,4,4,19157
19158,12,1,320,881,27,280,27,280,11,2,0,11,29,19,1.0,0,4,1,2,0,0,881,4,4,19158
19159,8,0,388,881,23,335,23,335,6,2,0,11,33,14,1.0,0,4,2,2,0,0,881,4,4,19159
19160,37,0,212,881,54,364,54,364,9,2,0,11,43,0,0.0,0,2,0,0,0,0,881,4,4,19160
19161,0,0,291,881,40,445,40,445,5,3,0,11,27,8,0.0,1,3,3,3,0,0,881,4,4,19161
19162,18,0,152,881,12,11,12,11,5,3,0,11,55,17,0.0,0,1,2,1,0,0,881,4,4,19162
19163,34,0,403,881,211,143,211,143,8,3,0,11,41,18,0.0,0,1,0,1,0,0,881,4,4,19163
19164,18,0,532,881,240,432,240,432,6,3,0,11,54,7,1.0,0,0,0,1,0,0,881,4,4,19164
19165,32,0,503,881,196,264,196,264,9,3,0,11,16,3,1.0,0,3,0,0,0,0,881,4,4,19165
19166,0,0,534,881,354,190,354,190,9,3,0,11,13,22,0.0,1,2,3,3,0,0,881,4,4,19166
19167,0,0,531,881,196,118,196,118,9,3,0,11,20,22,1.0,1,3,3,3,0,0,881,4,4,19167
19168,0,0,77,882,13,449,13,449,7,0,0,11,14,25,1.0,0,2,0,0,0,0,882,26,13,19168
19169,0,0,30,882,98,407,98,407,0,0,0,11,33,22,,1,2,3,3,0,0,882,26,13,19169
19170,48,5,155,882,23,447,23,447,4,0,0,11,35,14,0.0,0,4,2,2,0,0,882,26,13,19170
19171,0,0,33,882,340,358,340,358,10,0,0,11,16,0,0.0,0,0,0,0,0,0,882,26,13,19171
19172,0,0,452,882,25,12,25,12,10,0,0,11,4,16,1.0,0,4,0,0,0,0,882,26,13,19172
19173,0,0,15,882,113,11,113,11,8,0,0,11,9,25,1.0,0,4,0,0,0,0,882,26,13,19173
19174,37,0,352,882,203,38,203,38,9,0,0,11,24,1,1.0,0,1,0,1,0,0,882,26,13,19174
19175,0,0,425,882,73,383,73,383,10,1,0,11,3,23,,1,0,4,3,0,0,882,26,13,19175
19176,4,2,389,882,27,420,27,420,8,1,0,11,33,6,0.0,0,4,1,2,0,0,882,26,13,19176
19177,0,0,55,882,29,13,29,13,8,1,0,11,6,16,0.0,0,3,0,0,0,0,882,26,13,19177
19178,0,0,412,882,50,411,50,411,9,1,0,11,21,16,1.0,0,3,0,0,0,0,882,26,13,19178
19179,0,0,219,882,348,354,348,354,9,1,0,11,15,10,0.0,0,4,2,1,0,0,882,26,13,19179
19180,32,0,131,882,194,166,194,166,3,2,0,11,19,16,1.0,0,3,0,0,0,0,882,26,13,19180
19181,0,0,18,882,1,175,1,175,1,2,0,11,32,16,0.0,0,0,0,0,0,0,882,26,13,19181
19182,13,2,182,882,1,18,1,18,2,2,0,11,40,19,1.0,0,4,1,2,0,0,882,26,13,19182
19183,0,0,183,882,120,197,120,197,10,2,0,11,46,0,1.0,0,1,0,0,0,0,882,26,13,19183
19184,37,0,261,882,86,129,86,129,10,3,0,11,24,16,1.0,0,2,0,0,0,0,882,26,13,19184
19185,0,0,326,882,201,266,201,266,11,3,0,11,55,9,1.0,0,4,0,0,0,0,882,26,13,19185
19186,0,0,322,883,154,150,154,150,4,0,0,11,9,16,,0,2,0,0,0,0,883,27,0,19186
19187,0,0,245,883,356,141,356,141,1,0,0,11,17,15,0.0,1,4,3,3,0,0,883,27,0,19187
19188,0,0,174,883,151,366,151,366,2,0,0,11,16,12,,0,1,0,0,0,0,883,27,0,19188
19189,0,0,436,883,113,157,113,157,5,0,0,11,7,8,1.0,1,2,3,3,0,0,883,27,0,19189
19190,3,0,376,883,182,75,182,75,8,0,0,11,12,7,1.0,0,1,0,1,0,0,883,27,0,19190
19191,8,0,250,883,192,145,192,145,8,0,0,11,15,9,1.0,0,2,0,0,0,0,883,27,0,19191
19192,0,0,421,883,376,361,376,361,10,1,0,11,15,10,0.0,0,1,0,1,0,0,883,27,0,19192
19193,0,0,218,883,343,374,343,374,5,1,0,11,17,3,0.0,1,1,6,3,0,0,883,27,0,19193
19194,0,0,144,883,88,370,88,370,5,1,0,11,50,24,0.0,0,4,2,2,0,0,883,27,0,19194
19195,8,0,89,883,78,285,78,285,8,1,0,11,14,2,0.0,0,3,0,0,0,0,883,27,0,19195
19196,0,0,230,883,288,48,288,48,9,1,0,11,6,20,0.0,1,4,3,3,0,0,883,27,0,19196
19197,0,0,440,883,348,42,348,42,1,2,0,11,6,17,0.0,0,4,2,1,0,0,883,27,0,19197
19198,0,0,207,883,319,338,319,338,10,2,0,11,21,20,0.0,1,4,3,3,0,0,883,27,0,19198
19199,4,2,325,883,43,402,43,402,8,2,0,11,6,6,0.0,0,4,1,2,0,0,883,27,0,19199
19200,0,0,75,883,201,22,201,22,6,2,0,11,55,8,0.0,1,2,3,3,0,0,883,27,0,19200
19201,18,0,258,883,352,432,352,432,9,2,0,11,35,0,,0,3,0,0,0,0,883,27,0,19201
19202,0,0,151,883,401,411,401,411,6,3,0,11,8,22,0.0,1,3,3,3,0,0,883,27,0,19202
19203,18,0,155,884,121,79,121,79,3,0,0,11,15,12,0.0,0,3,0,0,0,0,884,50,27,19203
19204,0,0,225,884,48,295,48,295,8,0,0,11,40,15,1.0,1,2,3,3,0,0,884,50,27,19204
19205,0,0,124,884,20,419,20,419,8,0,0,11,51,8,0.0,1,2,3,3,0,0,884,50,27,19205
19206,0,0,85,884,48,361,48,361,6,0,0,11,44,25,0.0,0,2,0,0,0,0,884,50,27,19206
19207,0,0,526,884,9,190,9,190,2,1,0,11,35,0,,0,2,0,0,0,0,884,50,27,19207
19208,0,0,508,884,354,63,354,63,5,1,0,11,42,15,,1,2,3,3,0,0,884,50,27,19208
19209,4,2,269,884,88,257,88,257,6,1,0,11,5,19,,0,4,1,2,0,0,884,50,27,19209
19210,2,2,513,884,208,132,208,132,7,2,0,11,29,30,1.0,0,4,1,2,0,0,884,50,27,19210
19211,32,0,391,884,349,34,349,34,2,2,0,11,27,7,1.0,0,4,2,1,0,0,884,50,27,19211
19212,8,0,111,884,75,190,75,190,10,2,0,11,8,2,1.0,0,1,0,0,0,0,884,50,27,19212
19213,0,0,257,884,59,4,59,4,9,2,0,11,15,11,1.0,0,4,2,2,0,0,884,50,27,19213
19214,0,0,516,884,77,128,77,128,0,3,0,11,7,20,0.0,1,2,3,3,0,0,884,50,27,19214
19215,0,0,137,884,197,264,197,264,4,3,0,11,58,16,,0,3,0,0,0,0,884,50,27,19215
19216,0,0,150,884,5,324,5,324,10,3,0,11,3,5,,0,1,0,1,0,0,884,50,27,19216
19217,12,1,121,884,357,218,357,218,9,3,0,11,52,30,,0,4,1,2,0,0,884,50,27,19217
19218,13,2,139,885,211,241,211,241,4,0,0,11,18,4,1.0,0,4,1,2,0,0,885,19,9,19218
19219,32,0,31,885,346,418,346,418,4,0,0,11,51,15,0.0,1,3,3,3,0,0,885,19,9,19219
19220,0,0,322,885,369,407,369,407,1,0,0,11,44,2,0.0,0,2,0,0,0,0,885,19,9,19220
19221,39,5,79,885,43,270,43,270,2,0,0,11,27,7,1.0,0,1,0,1,0,0,885,19,9,19221
19222,0,0,201,885,63,240,63,240,2,0,0,11,29,17,,0,4,2,1,0,0,885,19,9,19222
19223,37,0,156,885,349,425,349,425,10,0,0,11,29,16,1.0,0,3,0,0,0,0,885,19,9,19223
19224,0,0,480,885,26,406,26,406,11,0,0,11,55,5,0.0,0,1,0,1,0,0,885,19,9,19224
19225,32,0,85,885,111,341,111,341,6,0,0,11,31,22,0.0,1,3,3,3,0,0,885,19,9,19225
19226,18,0,203,885,261,272,261,272,9,0,0,11,14,13,0.0,0,4,2,1,0,0,885,19,9,19226
19227,18,0,239,885,343,420,343,420,9,0,0,11,12,24,0.0,0,4,2,2,0,0,885,19,9,19227
19228,31,0,227,885,120,283,120,283,11,1,0,11,14,17,1.0,0,1,2,1,0,0,885,19,9,19228
19229,0,0,324,885,92,356,92,356,3,2,0,11,51,16,1.0,0,1,0,0,0,0,885,19,9,19229
19230,4,2,184,885,88,4,88,4,4,2,0,11,17,4,1.0,0,4,1,2,0,0,885,19,9,19230
19231,32,0,22,885,121,443,121,443,1,2,0,11,9,8,1.0,1,2,3,3,0,0,885,19,9,19231
19232,32,0,10,885,183,406,183,406,1,2,0,11,46,9,0.0,0,2,0,0,0,0,885,19,9,19232
19233,2,2,185,885,92,420,92,420,10,2,0,11,0,6,0.0,0,4,1,2,0,0,885,19,9,19233
19234,0,0,422,885,359,341,359,341,11,2,0,11,21,20,0.0,1,3,3,3,0,0,885,19,9,19234
19235,0,0,494,885,338,268,338,268,11,2,0,11,58,0,0.0,0,3,0,0,0,0,885,19,9,19235
19236,0,0,426,885,367,267,367,267,9,2,0,11,8,9,0.0,0,2,0,0,0,0,885,19,9,19236
19237,0,0,408,885,203,52,203,52,9,2,0,11,37,18,0.0,0,0,0,1,0,0,885,19,9,19237
19238,0,0,291,885,44,425,44,425,5,3,0,11,33,9,0.0,0,0,0,0,0,0,885,19,9,19238
19239,0,0,483,885,106,324,106,324,6,3,0,11,38,15,,1,2,3,3,0,0,885,19,9,19239
19240,3,0,404,885,26,60,26,60,6,3,0,11,20,16,1.0,0,1,0,0,0,0,885,19,9,19240
19241,18,0,542,885,92,398,92,398,9,3,0,11,5,0,1.0,0,1,0,0,0,0,885,19,9,19241
19242,0,0,49,886,355,79,355,79,7,0,0,11,36,0,1.0,0,3,0,0,0,0,886,68,31,19242
19243,37,0,78,886,346,267,346,267,3,0,0,11,59,25,1.0,0,2,0,0,0,0,886,68,31,19243
19244,0,0,140,886,12,342,12,342,4,0,0,11,39,16,0.0,0,0,0,0,0,0,886,68,31,19244
19245,2,2,32,886,33,400,33,400,1,0,0,11,14,6,,0,4,1,2,0,0,886,68,31,19245
19246,0,0,247,886,225,4,225,4,10,0,0,11,46,10,1.0,0,4,2,1,0,0,886,68,31,19246
19247,0,0,418,886,208,443,208,443,11,0,0,11,13,16,0.0,0,1,0,0,0,0,886,68,31,19247
19248,0,0,250,886,69,118,69,118,8,0,0,11,47,2,0.0,0,0,0,0,0,0,886,68,31,19248
19249,18,0,392,886,208,259,208,259,6,0,0,11,26,13,0.0,0,1,0,1,0,0,886,68,31,19249
19250,34,0,240,886,66,24,66,24,9,0,0,11,31,1,1.0,0,0,0,1,0,0,886,68,31,19250
19251,0,0,228,886,216,415,216,415,11,1,0,11,19,16,1.0,0,1,0,0,0,0,886,68,31,19251
19252,20,4,254,886,203,336,203,336,9,1,0,11,49,34,0.0,0,4,2,2,0,0,886,68,31,19252
19253,0,0,312,886,189,254,189,254,0,2,0,11,9,22,0.0,1,4,3,3,0,0,886,68,31,19253
19254,3,0,319,886,69,444,69,444,3,2,0,11,12,17,0.0,0,4,2,1,0,0,886,68,31,19254
19255,0,0,167,886,143,303,143,303,4,2,0,11,25,1,0.0,0,1,0,1,0,0,886,68,31,19255
19256,0,0,494,886,328,260,328,260,11,2,0,11,54,25,0.0,0,3,0,0,0,0,886,68,31,19256
19257,18,0,355,886,156,113,156,113,6,2,0,11,44,27,0.0,0,0,2,1,0,0,886,68,31,19257
19258,0,0,101,886,97,395,97,395,9,2,0,11,54,13,0.0,0,0,2,1,0,0,886,68,31,19258
19259,0,0,461,886,345,267,345,267,4,3,0,11,50,18,0.0,0,1,0,1,0,0,886,68,31,19259
19260,18,0,332,886,54,183,54,183,1,3,0,11,51,2,1.0,0,2,0,0,0,0,886,68,31,19260
19261,0,0,275,886,345,98,345,98,2,3,0,11,50,3,1.0,1,1,6,3,0,0,886,68,31,19261
19262,0,0,379,886,194,158,194,158,10,3,0,11,21,16,0.0,0,2,0,0,0,0,886,68,31,19262
19263,0,0,359,886,72,268,72,268,10,3,0,11,31,8,0.0,1,3,3,3,0,0,886,68,31,19263
19264,0,0,404,886,23,77,23,77,5,3,0,11,22,27,0.0,0,0,0,1,0,0,886,68,31,19264
19265,0,0,444,886,208,77,208,77,6,3,0,11,46,27,0.0,0,0,0,1,0,0,886,68,31,19265
19266,0,0,538,886,48,141,48,141,9,3,0,11,41,12,0.0,0,3,0,0,0,0,886,68,31,19266
19267,37,0,247,887,346,12,346,12,11,0,0,11,24,9,0.0,0,4,0,0,0,0,887,58,29,19267
19268,0,0,14,887,142,452,142,452,8,0,0,11,21,22,,1,3,3,3,0,0,887,58,29,19268
19269,0,0,525,887,59,103,59,103,6,0,0,11,33,11,0.0,0,4,2,2,0,0,887,58,29,19269
19270,0,0,239,887,245,157,245,157,9,0,0,11,44,8,0.0,1,2,3,3,0,0,887,58,29,19270
19271,0,0,86,887,86,192,86,192,9,0,0,11,20,0,0.0,0,2,0,0,0,0,887,58,29,19271
19272,0,0,459,887,40,26,40,26,11,1,0,11,17,8,0.0,1,4,3,3,0,0,887,58,29,19272
19273,0,0,90,887,25,394,25,394,9,1,0,11,17,8,0.0,1,3,3,3,0,0,887,58,29,19273
19274,45,2,310,887,12,368,12,368,0,2,0,11,1,11,,0,4,2,2,0,0,887,58,29,19274
19275,0,0,92,887,18,230,18,230,3,2,0,11,12,34,0.0,0,4,2,2,0,0,887,58,29,19275
19276,0,0,93,887,113,100,113,100,4,2,0,11,50,8,0.0,1,2,3,3,0,0,887,58,29,19276
19277,0,0,220,887,69,74,69,74,2,2,0,11,39,1,0.0,0,0,0,1,0,0,887,58,29,19277
19278,0,0,73,887,1,376,1,376,11,2,0,11,42,0,0.0,0,1,0,0,0,0,887,58,29,19278
19279,34,0,24,887,226,28,226,28,6,2,0,11,59,7,0.0,0,0,0,1,0,0,887,58,29,19279
19280,0,0,325,887,351,24,351,24,9,2,0,11,48,8,0.0,1,3,3,3,0,0,887,58,29,19280
19281,0,0,232,887,13,394,13,394,9,2,0,11,15,8,0.0,1,3,3,3,0,0,887,58,29,19281
19282,0,0,45,887,2,87,2,87,1,3,0,11,24,2,1.0,0,2,0,0,0,0,887,58,29,19282
19283,18,0,26,887,261,259,261,259,2,3,0,11,21,2,0.0,0,2,0,0,0,0,887,58,29,19283
19284,18,0,469,887,43,217,43,217,2,3,0,11,42,11,1.0,0,4,2,2,0,0,887,58,29,19284
19285,0,0,137,887,349,441,349,441,10,3,0,11,28,9,0.0,0,3,0,0,0,0,887,58,29,19285
19286,0,0,454,887,140,307,140,307,10,3,0,11,34,0,,0,2,0,0,0,0,887,58,29,19286
19287,0,0,502,887,223,255,223,255,9,3,0,11,25,8,1.0,1,2,3,3,0,0,887,58,29,19287
19288,0,0,77,888,349,78,349,78,7,0,0,11,43,2,1.0,0,3,0,0,0,0,888,11,9,19288
19289,8,0,138,888,360,447,360,447,7,0,0,11,52,13,1.0,0,0,2,1,0,0,888,11,9,19289
19290,0,0,0,888,103,6,103,6,0,0,0,11,46,27,0.0,0,4,2,1,0,0,888,11,9,19290
19291,0,0,411,888,229,69,229,69,4,0,0,11,16,34,1.0,0,4,2,2,0,0,888,11,9,19291
19292,34,0,2,888,117,7,117,7,4,0,0,11,36,14,0.0,0,4,2,2,0,0,888,11,9,19292
19293,0,0,418,888,50,72,50,72,10,0,0,11,13,2,1.0,0,4,0,0,0,0,888,11,9,19293
19294,0,0,84,888,235,408,235,408,11,0,0,11,5,10,0.0,0,1,0,1,0,0,888,11,9,19294
19295,0,0,336,888,4,352,4,352,8,0,0,11,12,30,1.0,0,4,1,2,0,0,888,11,9,19295
19296,0,0,195,888,359,296,359,296,8,0,0,11,7,12,1.0,0,4,0,0,0,0,888,11,9,19296
19297,0,0,106,888,194,74,194,74,6,0,0,11,31,16,,0,3,0,0,0,0,888,11,9,19297
19298,0,0,437,888,355,285,355,285,9,0,0,11,0,16,0.0,0,3,0,0,0,0,888,11,9,19298
19299,0,0,230,888,154,188,154,188,11,1,0,11,37,18,0.0,0,4,2,1,0,0,888,11,9,19299
19300,2,2,131,888,1,297,1,297,5,1,0,11,19,6,1.0,0,4,1,2,0,0,888,11,9,19300
19301,34,0,205,888,78,41,78,41,8,1,0,11,31,13,1.0,0,4,2,1,0,0,888,11,9,19301
19302,0,0,390,888,66,127,66,127,9,1,0,11,54,9,,0,1,0,0,0,0,888,11,9,19302
19303,18,0,9,888,103,288,103,288,0,2,0,11,5,5,0.0,0,1,0,1,0,0,888,11,9,19303
19304,20,4,320,888,45,275,45,275,4,2,0,11,2,30,1.0,0,4,1,2,0,0,888,11,9,19304
19305,2,2,353,888,211,53,211,53,1,2,0,11,32,4,1.0,0,4,1,2,0,0,888,11,9,19305
19306,0,0,499,888,106,4,106,4,1,2,0,11,13,25,1.0,0,4,0,0,0,0,888,11,9,19306
19307,18,0,471,888,357,118,357,118,11,2,0,11,35,5,0.0,0,0,0,1,0,0,888,11,9,19307
19308,18,0,355,888,352,297,352,297,5,2,0,11,13,2,1.0,0,4,0,0,0,0,888,11,9,19308
19309,0,0,426,888,21,444,21,444,8,2,0,11,14,9,0.0,0,4,0,0,0,0,888,11,9,19309
19310,0,0,427,888,264,412,264,412,8,2,0,11,23,15,1.0,1,4,3,3,0,0,888,11,9,19310
19311,0,0,345,888,33,45,33,45,1,3,0,11,36,1,0.0,0,0,0,1,0,0,888,11,9,19311
19312,18,0,120,888,97,46,97,46,11,3,0,11,12,10,,0,0,2,1,0,0,888,11,9,19312
19313,0,0,302,888,247,446,247,446,11,3,0,11,56,23,1.0,1,0,4,3,0,0,888,11,9,19313
19314,18,0,514,888,338,28,338,28,5,3,0,11,1,0,0.0,0,3,0,0,0,0,888,11,9,19314
19315,0,0,570,888,10,456,10,456,6,3,0,11,35,22,1.0,1,2,3,3,0,0,888,11,9,19315
19316,0,0,77,889,69,415,69,415,7,0,0,11,2,12,1.0,0,1,0,0,0,0,889,32,21,19316
19317,2,2,0,889,26,297,26,297,0,0,0,11,59,6,1.0,0,4,1,2,0,0,889,32,21,19317
19318,0,0,237,889,82,173,82,173,2,0,0,11,29,0,1.0,0,1,0,0,0,0,889,32,21,19318
19319,0,0,497,889,72,1,72,1,5,0,0,11,8,20,0.0,1,2,3,3,0,0,889,32,21,19319
19320,0,0,15,889,144,394,144,394,6,0,0,11,54,8,0.0,1,3,3,3,0,0,889,32,21,19320
19321,18,0,383,889,364,268,364,268,11,1,0,11,48,18,1.0,0,0,0,1,0,0,889,32,21,19321
19322,0,0,396,889,69,227,69,227,5,1,0,11,55,5,0.0,0,1,0,1,0,0,889,32,21,19322
19323,0,0,296,889,185,415,185,415,6,1,0,11,45,15,1.0,1,2,3,3,0,0,889,32,21,19323
19324,0,0,56,889,190,450,190,450,9,1,0,11,8,20,,1,3,3,3,0,0,889,32,21,19324
19325,0,0,131,889,275,77,275,77,0,2,0,11,29,8,,1,3,3,3,0,0,889,32,21,19325
19326,0,0,242,889,261,177,261,177,4,2,0,11,7,7,1.0,0,4,2,1,0,0,889,32,21,19326
19327,0,0,184,889,54,6,54,6,11,2,0,11,34,2,,0,4,0,0,0,0,889,32,21,19327
19328,0,0,113,889,352,414,352,414,6,2,0,11,31,16,1.0,0,3,0,0,0,0,889,32,21,19328
19329,0,0,186,889,354,69,354,69,9,2,0,11,38,25,,0,4,0,0,0,0,889,32,21,19329
19330,34,0,300,889,284,37,284,37,6,3,0,11,23,3,1.0,0,2,0,0,0,0,889,32,21,19330
19331,0,0,190,889,267,319,267,319,9,3,0,11,36,8,1.0,1,4,3,3,0,0,889,32,21,19331
19332,18,0,371,890,349,177,349,177,7,0,0,11,4,18,0.0,0,4,2,1,0,0,890,13,3,19332
19333,0,0,30,890,151,444,151,444,7,0,0,11,36,27,0.0,0,4,2,1,0,0,890,13,3,19333
19334,0,0,322,890,363,72,363,72,3,0,0,11,55,17,0.0,0,0,2,1,0,0,890,13,3,19334
19335,37,0,201,890,88,303,88,303,2,0,0,11,44,18,1.0,0,1,0,1,0,0,890,13,3,19335
19336,0,0,247,890,26,132,26,132,10,0,0,11,41,30,1.0,0,4,1,2,0,0,890,13,3,19336
19337,0,0,323,890,144,171,144,171,11,0,0,11,29,12,1.0,0,4,0,0,0,0,890,13,3,19337
19338,0,0,418,890,26,345,26,345,5,0,0,11,24,23,1.0,1,1,6,3,0,0,890,13,3,19338
19339,8,0,376,890,226,432,226,432,6,0,0,11,45,18,,0,0,0,1,0,0,890,13,3,19339
19340,34,0,510,890,151,241,151,241,9,0,0,11,44,27,1.0,0,4,2,1,0,0,890,13,3,19340
19341,0,0,203,890,240,118,240,118,9,0,0,11,50,2,,0,0,0,0,0,0,890,13,3,19341
19342,0,0,267,890,15,260,15,260,6,1,0,11,33,9,,0,0,0,0,0,0,890,13,3,19342
19343,34,0,18,890,225,174,225,174,7,2,0,11,11,18,,0,0,0,1,0,0,890,13,3,19343
19344,8,0,182,890,314,197,314,197,3,2,0,11,54,9,1.0,0,1,0,0,0,0,890,13,3,19344
19345,34,0,10,890,97,119,97,119,10,2,0,11,23,10,0.0,0,1,2,1,0,0,890,13,3,19345
19346,0,0,387,890,200,362,200,362,5,2,0,11,28,15,1.0,1,4,3,3,0,0,890,13,3,19346
19347,2,2,340,890,27,31,27,31,8,2,0,11,41,19,1.0,0,4,1,2,0,0,890,13,3,19347
19348,0,0,189,890,259,43,259,43,2,3,0,11,5,8,0.0,1,2,3,3,0,0,890,13,3,19348
19349,0,0,275,890,1,178,1,178,5,3,0,11,37,2,1.0,0,0,0,0,0,0,890,13,3,19349
19350,0,0,414,890,218,404,218,404,9,3,0,11,42,25,1.0,0,1,0,0,0,0,890,13,3,19350
19351,18,0,0,891,113,64,113,64,7,0,0,11,34,25,0.0,0,4,0,0,0,0,891,6,4,19351
19352,2,2,213,891,94,6,94,6,0,0,0,11,49,6,1.0,0,4,1,2,0,0,891,6,4,19352
19353,2,2,216,891,235,6,235,6,10,0,0,11,53,6,1.0,0,4,1,2,0,0,891,6,4,19353
19354,34,0,15,891,253,109,253,109,11,0,0,11,56,9,0.0,0,2,0,0,0,0,891,6,4,19354
